mdn_hash,device_make,device_model,entry_time,exit_time,duration,timeZone,state,city,latitude,longitude,CMA_CD
c15bfaba-76c8-4bcb-b6ae-e208780f9460,Apple,DuraForce PRO 2,2024-09-14 13:56:49,2024-09-14 15:01:27,64,CST,TX,Garland,32.74499825453845,-97.09951013996525,7
89e13973-dc26-43fe-9242-7c9dd7c519a8,Samsung,Galaxy S21,2024-09-14 18:57:30,2024-09-14 19:15:55,18,CST,TX,Gunter,32.7509460959905,-97.08182823126424,2
f570fa03-1d24-4d79-a883-b25c8aeb3237,Apple,DuraForce PRO 2,2024-09-14 19:13:00,2024-09-14 20:00:00,47,CST,TX,Frisco,32.751445164152095,-97.10297011207709,4
4f2e67cb-dcd5-4e6e-b873-fc76644cab8c,Samsung,Moto G Power,2024-09-14 19:01:32,2024-09-14 20:00:00,58,CST,TX,Dallas,32.74263617318308,-97.09088149442688,2
29629bb4-462a-479b-b974-d8743395fc32,Motorola,Pixel 6,2024-09-14 14:58:04,2024-09-14 15:49:18,51,CST,TX,Murphy,32.74604701441469,-97.08765073033575,1
81255c8b-c55a-442c-b6a7-94e2bb65b49a,Samsung,iPhone 13,2024-09-14 15:52:28,2024-09-14 18:57:13,184,CST,TX,Arlington,32.74722158512267,-97.09185559810467,2
e2d09278-9c2c-45c0-8c20-4e630ba9aa61,Motorola,iPhone 13,2024-09-14 16:04:46,2024-09-14 18:50:05,165,CST,TX,Prosper,32.7431315056551,-97.08860154004729,6
60c78861-d513-4f55-95bc-0e0cfa066ec8,Kyocera,DuraForce PRO 2,2024-09-14 17:47:23,2024-09-14 20:00:00,132,CST,TX,Richardson,32.74790252637205,-97.07871500886775,6
bfae6a52-1fe0-456d-8a28-f3aad3b9d051,Motorola,iPhone 13,2024-09-14 18:38:39,2024-09-14 20:00:00,81,CST,TX,Arlington,32.74874029468263,-97.11364014970708,2
d3de3abf-713e-4ce1-b216-339a8137349b,Apple,DuraForce PRO 2,2024-09-14 16:04:10,2024-09-14 16:51:57,47,CST,TX,Frisco,32.74964634725271,-97.08466429606314,4
97cb4c89-e088-4c92-858d-b9cf6539baa0,Apple,Moto G Power,2024-09-14 18:16:03,2024-09-14 18:28:45,12,CST,TX,Arlington,32.74884131194375,-97.09843522418691,5
a5578834-a988-4e17-bc8c-87a4251e08fd,Motorola,Moto G Power,2024-09-14 17:54:51,2024-09-14 19:00:53,66,CST,TX,Gunter,32.748478574725915,-97.07710288633089,1
811206e7-fbea-4789-b47e-cf9ede9fd5ed,Motorola,Galaxy S21,2024-09-14 13:05:25,2024-09-14 15:10:35,125,CST,TX,McKinney,32.748638956522655,-97.10374521655174,1
d5281c6e-ec43-4373-8d7d-171922ebb922,Google,Pixel 6,2024-09-14 15:30:45,2024-09-14 17:06:18,95,CST,TX,Gunter,32.7475219505568,-97.10470897810566,4
46d15b36-3760-4aec-bd9f-29e5f4b34048,Apple,Moto G Power,2024-09-14 15:37:07,2024-09-14 18:23:43,166,CST,TX,Plano,32.74481933050007,-97.11266145753741,2
79f1bd4e-9086-43a8-93cf-8797291448cf,Samsung,Pixel 6,2024-09-14 19:58:44,2024-09-14 20:00:00,1,CST,TX,Dallas,32.746756189446984,-97.11299660076703,1
115c2b69-f862-4348-ad3f-f64cbb565002,Google,Moto G Power,2024-09-14 15:02:40,2024-09-14 16:54:19,111,CST,TX,Irving,32.74309519226183,-97.09182996391297,4
675d8b6f-7c47-4d7c-8644-a0cfb822fd0f,Samsung,DuraForce PRO 2,2024-09-14 12:43:54,2024-09-14 15:50:29,186,CST,TX,Denton,32.7459558376729,-97.07472078878347,4
4e8fc656-ba30-4024-82f0-132f051bfc47,Google,Galaxy S21,2024-09-14 16:55:16,2024-09-14 19:30:18,155,CST,TX,Prosper,32.748811813926814,-97.08126797375694,3
e43ca24a-d403-4320-9ed0-1edb1fcc6c98,Samsung,Moto G Power,2024-09-14 13:49:52,2024-09-14 16:54:19,184,CST,TX,Richardson,32.74845606497387,-97.11466641803058,2
91f29689-aab7-4a68-bc27-959912c19ce0,Motorola,DuraForce PRO 2,2024-09-14 14:01:34,2024-09-14 17:20:44,199,CST,TX,Irving,32.74950559416238,-97.09664798403722,5
6999eecd-a685-462f-90bc-760af9153d12,Motorola,Moto G Power,2024-09-14 15:03:13,2024-09-14 19:00:19,237,CST,TX,Irving,32.7458016797822,-97.08192968538204,1
bd2d41d3-fe72-4acf-b4f0-05faa3d420b5,Kyocera,DuraForce PRO 2,2024-09-14 18:37:54,2024-09-14 20:00:00,82,CST,TX,Southlake,32.75073477417765,-97.0927064433737,4
f91762ad-41c4-44eb-b71c-a08a929e23b0,Apple,Moto G Power,2024-09-14 13:29:53,2024-09-14 16:23:33,173,CST,TX,Arlington,32.74911992406233,-97.07956304397676,1
c6de13b7-18b5-48d2-8b28-2e4a56443d2e,Google,DuraForce PRO 2,2024-09-14 19:17:20,2024-09-14 20:00:00,42,CST,TX,Dallas,32.742759144244104,-97.09472734280548,6
0d353856-38ed-4d18-ab08-b2faf79bcc57,Apple,iPhone 13,2024-09-14 19:19:57,2024-09-14 20:00:00,40,CST,TX,Arlington,32.74883754838666,-97.10328194305953,1
2d532824-efe3-47d9-b5ae-dc4491a09538,Kyocera,Galaxy S21,2024-09-14 13:27:19,2024-09-14 15:23:19,116,CST,TX,Princeton,32.74835394345717,-97.08745891192771,6
38371257-beb1-4183-bfaf-296652976673,Apple,DuraForce PRO 2,2024-09-14 12:33:37,2024-09-14 15:08:25,154,CST,TX,Richardson,32.7511684447253,-97.10068509912718,2
181524ac-653e-42c9-8cc3-0805bf99a068,Samsung,Galaxy S21,2024-09-14 14:15:31,2024-09-14 17:36:21,200,CST,TX,DFW,32.745520017902614,-97.07331224903288,2
6f096c6a-8afb-498c-8d1e-2d9c47f9bb3a,Motorola,DuraForce PRO 2,2024-09-14 12:09:59,2024-09-14 12:30:07,20,CST,TX,Prosper,32.748358630223095,-97.11253325491714,5
5e0cde47-06b8-4e0a-9218-112918742aa2,Google,Pixel 6,2024-09-14 16:40:39,2024-09-14 19:21:38,160,CST,TX,Irving,32.746121640023574,-97.10684254213682,3
ac09dcd5-e36e-47b3-b69f-400c342e35f9,Samsung,iPhone 13,2024-09-14 18:28:54,2024-09-14 18:41:38,12,CST,TX,McKinney,32.74638419166462,-97.11362389547206,2
be6fcad6-e82f-45b6-8aea-d0ebec258259,Google,Moto G Power,2024-09-14 15:55:01,2024-09-14 19:50:08,235,CST,TX,Gunter,32.749420704478105,-97.09650702436564,1
546fb6d8-f59a-4c2f-9edc-f02eab8f589d,Google,Pixel 6,2024-09-14 18:58:13,2024-09-14 20:00:00,61,CST,TX,Denton,32.742005942643154,-97.09817519143458,3
ad3adc26-8458-42bf-9675-4cea4077230e,Google,DuraForce PRO 2,2024-09-14 15:14:15,2024-09-14 16:14:10,59,CST,TX,Dallas,32.75024821365517,-97.10379974855806,6
4c71f3e4-12d8-499d-b0f1-a3b1ce2b0513,Motorola,Galaxy S21,2024-09-14 19:16:17,2024-09-14 19:40:05,23,CST,TX,Southlake,32.75011814526713,-97.10338891058363,5
d89b270b-385f-43be-a67f-8fca47662eae,Motorola,iPhone 13,2024-09-14 17:58:30,2024-09-14 20:00:00,121,CST,TX,Garland,32.75006114436977,-97.09864819850807,3
b1d7c54d-4868-4cf4-a686-c18da0b44262,Motorola,iPhone 13,2024-09-14 16:53:21,2024-09-14 19:59:54,186,CST,TX,Dallas,32.747987585606815,-97.08682595472281,5
5a9fe231-5e8b-480e-84d6-78a2bcfcce2d,Samsung,Galaxy S21,2024-09-14 14:39:07,2024-09-14 18:28:32,229,CST,TX,Frisco,32.74518757657574,-97.08816032825126,3
18c5b582-6b76-484c-835b-e6c8f6350cbc,Apple,iPhone 13,2024-09-14 13:58:56,2024-09-14 16:07:27,128,CST,TX,Dallas,32.7471631408633,-97.08206931284127,6
24002b2d-3397-4e25-a29d-49cb1c9bce87,Google,DuraForce PRO 2,2024-09-14 14:48:33,2024-09-14 17:17:16,148,CST,TX,Irving,32.74948038446459,-97.0967007564985,1
2a676555-6e95-462d-9db1-3e111a13dc08,Motorola,Moto G Power,2024-09-14 12:50:07,2024-09-14 15:11:13,141,CST,TX,Denton,32.746025845290255,-97.07917629825346,6
22aec73e-bbb7-4cf1-b3d3-94f2136aa9f0,Google,Moto G Power,2024-09-14 16:36:26,2024-09-14 20:00:00,203,CST,TX,Gunter,32.75135246502244,-97.0998702066729,3
610c1fbc-fea7-436a-93a6-c9f3ce277a53,Google,iPhone 13,2024-09-14 16:48:48,2024-09-14 18:25:23,96,CST,TX,Plano,32.744419893486246,-97.08712514657752,2
ae9e7866-df10-4bec-9789-6dd19b31a8dc,Motorola,Moto G Power,2024-09-14 16:07:44,2024-09-14 16:53:16,45,CST,TX,Richardson,32.747511074726525,-97.1045531725856,3
0c95e199-c725-4bc2-90f7-5e914c510089,Kyocera,Galaxy S21,2024-09-14 15:08:42,2024-09-14 16:15:55,67,CST,TX,Denton,32.75095097494023,-97.08793456165442,4
dca12161-a14d-4448-bcd8-16105437c5ff,Kyocera,DuraForce PRO 2,2024-09-14 12:10:33,2024-09-14 13:10:56,60,CST,TX,DFW,32.74593039073165,-97.10805643553725,6
768c1c33-b9c7-4074-b7bb-228b723acd16,Kyocera,DuraForce PRO 2,2024-09-14 14:16:34,2024-09-14 14:51:07,34,CST,TX,Irving,32.747122136148505,-97.11514517178946,1
50d95b82-a0c6-46dc-999b-ee5ecf9d7c0a,Apple,iPhone 13,2024-09-14 15:17:43,2024-09-14 16:38:53,81,CST,TX,Rockwall,32.74508692541703,-97.08196338823839,1
9195adf0-a5cd-4e48-8e38-8feb72b2e395,Apple,DuraForce PRO 2,2024-09-14 15:04:45,2024-09-14 15:53:59,49,CST,TX,Denton,32.744775028825124,-97.10258186884198,4
1f49be4f-78a4-4e09-b9bf-c3b6345cc5e3,Apple,Galaxy S21,2024-09-14 18:55:19,2024-09-14 20:00:00,64,CST,TX,DFW,32.74763829143179,-97.09342498227537,4
a465aa5b-3830-41d9-a66b-4d053871a131,Google,iPhone 13,2024-09-14 13:36:21,2024-09-14 17:22:36,226,CST,TX,Denton,32.75083510460298,-97.08968116020769,7
fa798589-24c3-42c4-9a04-113e8d5cf938,Apple,Pixel 6,2024-09-14 15:58:34,2024-09-14 19:42:58,224,CST,TX,Denton,32.750982787737826,-97.10761312132085,1
63b0364c-18ad-4350-bec4-429062cf62bb,Motorola,Pixel 6,2024-09-14 13:41:18,2024-09-14 13:52:12,10,CST,TX,Richardson,32.74576909887357,-97.08390446710273,5
2eb8b76b-9493-4336-806c-3e854d51cf14,Kyocera,Pixel 6,2024-09-14 18:29:21,2024-09-14 20:00:00,90,CST,TX,Irving,32.747822782683805,-97.0718885821876,3
165f47aa-632c-4a80-8d84-a025ae21f821,Google,DuraForce PRO 2,2024-09-14 14:29:11,2024-09-14 15:52:58,83,CST,TX,Arlington,32.74650397532606,-97.08119338260394,4
fc3e6b07-2e82-4bee-a6a3-33ce3c72a78b,Kyocera,iPhone 13,2024-09-14 13:44:50,2024-09-14 15:55:41,130,CST,TX,DFW,32.75035044620352,-97.09839219394092,5
096a0b77-85bc-43a1-bdc2-ec87d222203d,Google,Galaxy S21,2024-09-14 13:33:45,2024-09-14 13:45:31,11,CST,TX,Plano,32.74847794883189,-97.1004954198114,1
cc2714f9-9577-40e7-818b-fe8ad673158e,Motorola,Galaxy S21,2024-09-14 14:51:44,2024-09-14 16:11:31,79,CST,TX,Southlake,32.74871683890961,-97.1050682956841,6
2d7808cb-2e10-4b26-b108-d9820d62fbb4,Motorola,Galaxy S21,2024-09-14 17:38:20,2024-09-14 18:37:02,58,CST,TX,DFW,32.74963609252371,-97.10774219087858,5
2031150b-a3a7-48f6-a481-b58a245b9fe0,Samsung,iPhone 13,2024-09-14 17:52:05,2024-09-14 20:00:00,127,CST,TX,Arlington,32.74641834853719,-97.09812579736048,3
5faca79e-1409-4587-89f9-cfed113bb493,Apple,iPhone 13,2024-09-14 16:15:21,2024-09-14 18:58:13,162,CST,TX,Garland,32.7473976317233,-97.11454882837339,1
565882fb-1323-4804-9839-d7d6713977e2,Samsung,Moto G Power,2024-09-14 17:02:19,2024-09-14 18:36:56,94,CST,TX,Dallas,32.74882225839529,-97.10816015382338,5
3f882c53-9e84-4b28-abd0-8bb5d1cfb1cf,Kyocera,Pixel 6,2024-09-14 19:36:04,2024-09-14 20:00:00,23,CST,TX,Murphy,32.74303142536579,-97.08895375488814,2
dc284255-2337-4065-9d35-91de8446c324,Motorola,Pixel 6,2024-09-14 14:35:29,2024-09-14 18:12:53,217,CST,TX,Arlington,32.74784277068173,-97.09830196986651,5
4bde6339-7528-4850-97a7-16676ea99f65,Apple,Galaxy S21,2024-09-14 14:18:31,2024-09-14 16:46:12,147,CST,TX,Murphy,32.75067148782663,-97.09039535689791,5
4087610c-5705-41f9-9e3d-ce1b6e73c4ef,Samsung,iPhone 13,2024-09-14 18:08:59,2024-09-14 20:00:00,111,CST,TX,Dallas,32.741943519207474,-97.09551344540687,4
6356bba2-dea9-4c97-b11d-ff9ee6aed25c,Google,iPhone 13,2024-09-14 14:08:49,2024-09-14 18:03:24,234,CST,TX,Dallas,32.742397214728626,-97.10311359717353,5
08f26daa-1f96-4616-a88c-b81e410f0a04,Samsung,Pixel 6,2024-09-14 12:37:40,2024-09-14 16:29:37,231,CST,TX,Gunter,32.748122310965,-97.0991413921643,7
b16d0766-fd5a-4a21-8218-c1a098126edd,Google,Pixel 6,2024-09-14 17:41:06,2024-09-14 18:40:09,59,CST,TX,DFW,32.74306105747094,-97.10463618025221,3
ef86486f-f950-41f8-9176-588642a7276b,Google,iPhone 13,2024-09-14 12:08:43,2024-09-14 15:31:51,203,CST,TX,Dallas,32.74727573763936,-97.10215157893113,4
f2a320ec-fe12-44c9-b73e-2ff86bd2a169,Kyocera,Pixel 6,2024-09-14 12:57:40,2024-09-14 13:56:21,58,CST,TX,Denton,32.747337197212154,-97.10865906549051,1
c78acace-9335-486b-af6e-c1441b4a2fea,Google,iPhone 13,2024-09-14 15:20:34,2024-09-14 15:33:46,13,CST,TX,Rockwall,32.75248114717721,-97.0924620278244,1
92f15941-7231-4acf-b135-7f262d6147e5,Samsung,Pixel 6,2024-09-14 12:46:54,2024-09-14 15:40:22,173,CST,TX,Rockwall,32.74725059225095,-97.0992869989853,6
8e81c868-d267-4b8d-b006-bdd6b9071fc5,Motorola,Moto G Power,2024-09-14 14:34:03,2024-09-14 16:27:49,113,CST,TX,Southlake,32.74797867866055,-97.08027584374959,6
431f4f44-f52d-4e63-8fbb-46979d8df3b4,Kyocera,Moto G Power,2024-09-14 14:35:02,2024-09-14 18:34:05,239,CST,TX,Plano,32.7434025253355,-97.09736255367129,7
89bcad0d-bf9a-43e1-89c9-b9f841ef929c,Motorola,DuraForce PRO 2,2024-09-14 17:56:09,2024-09-14 20:00:00,123,CST,TX,McKinney,32.745059568425546,-97.11446438949368,7
2c6cf3cb-2b96-425b-9259-51f8137b170b,Samsung,Galaxy S21,2024-09-14 18:22:52,2024-09-14 19:45:44,82,CST,TX,Frisco,32.74363804629977,-97.10271937626683,2
c08d4a02-254e-4e5d-8767-1f2001e51450,Kyocera,iPhone 13,2024-09-14 17:41:56,2024-09-14 18:31:29,49,CST,TX,Rockwall,32.7475963763962,-97.09199573240733,2
f05d4ebe-8e96-4eaf-9949-ea77788ac623,Samsung,DuraForce PRO 2,2024-09-14 12:54:23,2024-09-14 15:24:30,150,CST,TX,Prosper,32.746193634578425,-97.10014793276844,4
05324e02-6b7d-4fe1-bbb4-818b325390dc,Google,Galaxy S21,2024-09-14 12:58:44,2024-09-14 16:01:53,183,CST,TX,Denton,32.75011279232319,-97.08025348439475,4
eb79aaea-a636-401e-a0d3-33ffaf838795,Motorola,DuraForce PRO 2,2024-09-14 16:11:30,2024-09-14 19:13:00,181,CST,TX,Denton,32.74233385760781,-97.09726949993085,4
c855cdad-5343-40d2-a4fb-e4189e339632,Kyocera,Moto G Power,2024-09-14 14:51:50,2024-09-14 18:37:09,225,CST,TX,Irving,32.750969885396565,-97.11061002941722,2
80338139-640d-4b6b-8918-cf1058c52e9a,Motorola,iPhone 13,2024-09-14 18:40:50,2024-09-14 19:46:51,66,CST,TX,Plano,32.74651676008599,-97.07372261147664,2
6ff8a458-9858-4e84-8479-d9b985e60611,Kyocera,Galaxy S21,2024-09-14 16:08:09,2024-09-14 17:35:41,87,CST,TX,Gunter,32.74821029966317,-97.0959888344541,6
dbe1a7ca-5a36-40bf-ab0f-22afcc22eb11,Motorola,iPhone 13,2024-09-14 13:13:34,2024-09-14 14:36:01,82,CST,TX,Prosper,32.750636753775694,-97.0790239351645,6
2faebcd0-a064-4658-86fd-c14127175b7b,Motorola,Moto G Power,2024-09-14 12:03:25,2024-09-14 15:17:45,194,CST,TX,Celina,32.750007171901466,-97.10056382538353,7
d72d2e90-3b0d-4ddc-95a4-6a274c1cfec5,Apple,Pixel 6,2024-09-14 18:12:20,2024-09-14 18:57:49,45,CST,TX,Richardson,32.7479588786155,-97.09418843791511,6
c4a4bc24-057d-4d85-914d-2ffd52c90241,Kyocera,DuraForce PRO 2,2024-09-14 14:35:57,2024-09-14 17:46:13,190,CST,TX,Gunter,32.74791707634263,-97.07335007622792,1
e0bf1b58-772c-4dd4-9e4a-6617f67cb146,Apple,Pixel 6,2024-09-14 16:27:11,2024-09-14 17:56:57,89,CST,TX,Gunter,32.750658199605695,-97.09689401835652,6
131f41c5-eeb4-4235-9eaf-780d8457bdb1,Apple,Moto G Power,2024-09-14 15:04:03,2024-09-14 18:56:12,232,CST,TX,Prosper,32.74939806539655,-97.07611121016232,3
d051e54b-0488-4002-88c0-8ed2c8503f95,Samsung,Moto G Power,2024-09-14 14:54:17,2024-09-14 16:17:40,83,CST,TX,Princeton,32.75141056907523,-97.08753007723263,3
426ea836-f83e-4421-bde3-4bd208985854,Kyocera,Moto G Power,2024-09-14 16:29:31,2024-09-14 18:51:23,141,CST,TX,Arlington,32.74542848311396,-97.10283338741978,3
6eda4f72-421b-4ab0-bbd9-3a4dd2cabf14,Motorola,Galaxy S21,2024-09-14 19:17:29,2024-09-14 20:00:00,42,CST,TX,Princeton,32.75059581131115,-97.07803294191508,7
0874138c-ed9b-4f86-85c2-1b5e2b7f367f,Samsung,Moto G Power,2024-09-14 14:34:35,2024-09-14 17:28:32,173,CST,TX,Richardson,32.74970607515119,-97.1115332135363,6
a9cedb96-4697-466a-9672-48c3650de883,Motorola,Galaxy S21,2024-09-14 19:05:26,2024-09-14 20:00:00,54,CST,TX,Celina,32.74651468747482,-97.08705251902265,2
9e1469e5-35e8-4e78-97ee-ab193bcf6a15,Google,Pixel 6,2024-09-14 19:05:02,2024-09-14 19:31:37,26,CST,TX,Southlake,32.749977110681684,-97.10658899872293,3
bf9e4bf3-de5c-4901-ab5c-0ca76c4cd3d9,Kyocera,Pixel 6,2024-09-14 13:54:40,2024-09-14 15:49:50,115,CST,TX,Irving,32.74852956125302,-97.1128136008718,4
599a9b79-2f35-453a-a446-f04c4f692537,Kyocera,Galaxy S21,2024-09-14 15:51:48,2024-09-14 17:26:49,95,CST,TX,Denton,32.75170220643509,-97.08814012510204,3
a9137f05-4740-48c0-bbf8-83602d71e6d0,Apple,DuraForce PRO 2,2024-09-14 15:52:26,2024-09-14 16:30:32,38,CST,TX,Rockwall,32.74912557604283,-97.08681193630495,3
04e970ea-4dcd-4804-8298-5dceea3e3e4d,Samsung,Pixel 6,2024-09-14 13:53:01,2024-09-14 16:44:59,171,CST,TX,Garland,32.748794166549885,-97.10183000355839,5
f1626522-c31c-47e8-81d4-387acf65c05e,Samsung,Moto G Power,2024-09-14 13:17:14,2024-09-14 14:32:10,74,CST,TX,Denton,32.750304218718966,-97.10157642395964,5
775908df-e0fc-49eb-858b-58402cdb0604,Google,iPhone 13,2024-09-14 18:44:54,2024-09-14 19:17:53,32,CST,TX,Gunter,32.749459307661425,-97.11112384212772,3
2b446b6c-53e8-401a-bbc8-90da93a14094,Apple,iPhone 13,2024-09-14 12:24:19,2024-09-14 16:08:55,224,CST,TX,Garland,32.75061557446598,-97.09649957375889,4
0322253d-e08a-49d4-bf00-66278f019cbe,Motorola,Pixel 6,2024-09-14 18:56:20,2024-09-14 20:00:00,63,CST,TX,Prosper,32.74854912781568,-97.11277247211083,6
f3a88a2d-0208-422d-9bc5-af6fef74d594,Samsung,DuraForce PRO 2,2024-09-14 15:39:14,2024-09-14 16:01:53,22,CST,TX,Richardson,32.74543666755668,-97.07558634479179,4
8c25faaf-b6c4-4d64-b037-753fff1dbdd7,Apple,Galaxy S21,2024-09-14 12:48:21,2024-09-14 13:34:02,45,CST,TX,Princeton,32.745651927969725,-97.07691686966109,7
71a64aff-cc51-411a-8bc5-8b5c62c06112,Apple,Moto G Power,2024-09-14 18:33:57,2024-09-14 20:00:00,86,CST,TX,DFW,32.7469786194066,-97.07960024859742,6
67986da4-5a22-4727-970c-bd4dc34b2640,Google,Pixel 6,2024-09-14 15:48:42,2024-09-14 17:03:21,74,CST,TX,Prosper,32.749789309060326,-97.10292325413342,7
2d7d290f-f0ef-441f-98db-074ec56dc5b6,Motorola,DuraForce PRO 2,2024-09-14 17:35:56,2024-09-14 18:39:05,63,CST,TX,Rockwall,32.745796505938905,-97.09201109766546,1
a165eac6-5e9f-4e94-9f0b-4650fa1e75ea,Apple,Galaxy S21,2024-09-14 12:01:59,2024-09-14 12:56:19,54,CST,TX,Irving,32.7446929110365,-97.09276693570614,4
c9cba9b7-b5f5-4f76-b201-b641f2c7188d,Apple,Moto G Power,2024-09-14 14:51:17,2024-09-14 16:10:13,78,CST,TX,DFW,32.74475646336653,-97.1107808909983,6
88f23cba-2cfe-4774-be11-9238e1337dc9,Apple,iPhone 13,2024-09-14 18:14:53,2024-09-14 19:07:36,52,CST,TX,Denton,32.750367869908835,-97.08722578500212,1
e3f8c465-e40e-4c3e-a627-5ac3a41761d3,Samsung,Pixel 6,2024-09-14 13:09:40,2024-09-14 14:39:22,89,CST,TX,Frisco,32.74663713660939,-97.08801785704115,1
724024da-8760-4ac9-be6a-a3e7cb6c9308,Google,iPhone 13,2024-09-14 13:35:39,2024-09-14 13:50:35,14,CST,TX,Southlake,32.7467413139189,-97.10601362091872,6
7e80180e-3c1c-466e-bbbc-3ed5087213ca,Kyocera,iPhone 13,2024-09-14 14:56:50,2024-09-14 18:07:25,190,CST,TX,Gunter,32.74873482417878,-97.07817764951788,5
a83a8e7a-cd56-43bd-a676-dadd3c38bf99,Kyocera,Pixel 6,2024-09-14 18:35:20,2024-09-14 20:00:00,84,CST,TX,Plano,32.74483845511715,-97.08826836470757,1
9d8064ce-26a5-483a-a2ed-03491e80c1ef,Google,Galaxy S21,2024-09-14 15:54:49,2024-09-14 17:32:23,97,CST,TX,Plano,32.74483387931377,-97.09579393054301,1
3f8a48b6-370a-4d5a-9686-610b371ff489,Kyocera,Moto G Power,2024-09-14 13:40:20,2024-09-14 16:35:29,175,CST,TX,Plano,32.750198194078315,-97.0881542837712,7
199a3ba7-13a1-4332-a3d6-786743be785f,Samsung,Galaxy S21,2024-09-14 12:41:33,2024-09-14 15:27:46,166,CST,TX,Plano,32.74364052835213,-97.08548662739119,6
0046f1b8-ce34-4eb6-84ce-5d4404844506,Google,Pixel 6,2024-09-14 13:25:17,2024-09-14 17:15:25,230,CST,TX,Princeton,32.74532811136405,-97.08830016310144,7
7eb681d8-c162-40aa-9f25-c9791d1f85b4,Google,DuraForce PRO 2,2024-09-14 15:50:01,2024-09-14 18:02:32,132,CST,TX,DFW,32.746998452868766,-97.08444968874088,1
90cce1c1-a63e-438d-b304-f54908b780b0,Google,Moto G Power,2024-09-14 12:42:41,2024-09-14 14:22:05,99,CST,TX,Prosper,32.74648980026149,-97.08555477443096,2
db4b15d2-fc6c-4c19-81e3-139e9b0ab1f5,Samsung,DuraForce PRO 2,2024-09-14 17:31:24,2024-09-14 20:00:00,148,CST,TX,Frisco,32.744996385327106,-97.08909640723863,2
2ae6e735-16e7-4cd6-86fb-c32b07c72953,Samsung,Pixel 6,2024-09-14 12:16:42,2024-09-14 15:12:42,176,CST,TX,Irving,32.74704399413113,-97.11641713857821,1
4545b101-a7a9-42a7-a533-f4921cc32e19,Kyocera,Pixel 6,2024-09-14 14:43:28,2024-09-14 16:53:27,129,CST,TX,Gunter,32.74347071482395,-97.09644909964244,2
80f6cc63-4d86-40a1-a49b-5689838bb713,Kyocera,DuraForce PRO 2,2024-09-14 14:15:03,2024-09-14 15:53:09,98,CST,TX,Richardson,32.74783210538882,-97.08458159942585,4
756d1919-11e6-4229-9422-03ef76e03e38,Apple,Galaxy S21,2024-09-14 14:41:30,2024-09-14 17:59:06,197,CST,TX,Murphy,32.749862479890545,-97.10053038506975,1
4d0db3a2-c741-44d7-8e50-60828c1b9536,Kyocera,DuraForce PRO 2,2024-09-14 17:12:08,2024-09-14 18:27:32,75,CST,TX,Princeton,32.74519426571791,-97.07895327049752,6
009681bc-3bc7-4dfe-a73d-5b55157c243c,Samsung,Galaxy S21,2024-09-14 15:12:34,2024-09-14 18:02:19,169,CST,TX,Gunter,32.74534519833543,-97.09513203858884,3
ace47308-01fa-4c73-b22c-e424bda7d26d,Google,Pixel 6,2024-09-14 18:12:47,2024-09-14 20:00:00,107,CST,TX,Denton,32.74794999674726,-97.07729010769125,7
041e90d7-77db-4308-b1e8-304fad23833f,Google,iPhone 13,2024-09-14 12:32:46,2024-09-14 14:09:31,96,CST,TX,Murphy,32.74742487974937,-97.0735960773331,1
3a00f21f-f4dc-42ec-b45f-dfacfd28c1b2,Google,DuraForce PRO 2,2024-09-14 19:23:13,2024-09-14 20:00:00,36,CST,TX,McKinney,32.744296655864765,-97.09296812656554,4
ac84fdab-879b-429c-804e-0ad1711d6f2b,Google,Galaxy S21,2024-09-14 19:47:20,2024-09-14 20:00:00,12,CST,TX,Dallas,32.746707005387385,-97.1041751503194,4
bf80eab3-df11-4ee7-8505-100f7fdf46cb,Apple,Moto G Power,2024-09-14 16:33:20,2024-09-14 19:11:59,158,CST,TX,Garland,32.75026247411019,-97.10762342626029,5
342cbe5c-44bb-420d-ad2d-5e5bea3d3b3f,Samsung,iPhone 13,2024-09-14 16:17:56,2024-09-14 20:00:00,222,CST,TX,Plano,32.750358546339434,-97.09371883792204,2
62c75d88-0fa9-444d-9901-6ccc765eb173,Samsung,Galaxy S21,2024-09-14 15:43:27,2024-09-14 19:24:53,221,CST,TX,Richardson,32.74623724531799,-97.1009856740322,5
ceab1ccb-c869-4389-9679-157a62c1acdc,Google,Galaxy S21,2024-09-14 17:08:31,2024-09-14 18:12:09,63,CST,TX,Princeton,32.7487525912379,-97.0873747108948,3
ff939f75-0bf1-4c51-9227-42dadf9e84f3,Google,Pixel 6,2024-09-14 15:12:58,2024-09-14 15:49:22,36,CST,TX,Prosper,32.74629926496427,-97.09364051772131,1
aa02fe3c-50e8-4719-9dc6-81d01b0e9046,Motorola,Pixel 6,2024-09-14 16:47:55,2024-09-14 20:00:00,192,CST,TX,Richardson,32.74246996704423,-97.08860341729158,6
a6f5a178-44e0-4b81-b82b-cd8c41b4bec8,Samsung,DuraForce PRO 2,2024-09-14 19:35:23,2024-09-14 20:00:00,24,CST,TX,Garland,32.752115796647075,-97.09182142476587,3
97c8cbde-a3e6-40a3-80da-2b2597cd08ae,Samsung,iPhone 13,2024-09-14 13:20:52,2024-09-14 15:28:23,127,CST,TX,Irving,32.74734560094433,-97.11178529755949,3
aba24d65-8c4e-4841-a8f5-81ee2eb470ef,Apple,iPhone 13,2024-09-14 14:23:07,2024-09-14 18:15:57,232,CST,TX,Rockwall,32.75056945561227,-97.09891264522179,3
